id_nilai,nim,kode_matakuliah,nilai_angka,nilai_huruf
3294,240003447,MK03,75.02,C
3295,240004399,MK06,70.0,B+
3296,240001568,MK02,89.26,B
3297,240004726,MK09,68.44,C
3298,240002414,MK04,84.12,B
3299,240004695,MK08,69.0,A
3300,240003516,MK08,65.53,B+
3301,240003176,MK02,71.53,B+
3302,240003931,MK09,88.24,A
3303,240000332,MK03,99.56,A
3304,240004582,MK02,94.38,B+
3305,240002336,MK10,99.22,C
3306,240000253,MK05,93.57,B+
3307,240003850,MK03,92.77,B+
3308,240002508,MK02,91.68,C
3309,240001405,MK07,62.26,B
3310,240002701,MK04,77.71,C
3311,240002401,MK10,95.99,B+
3312,240004784,MK05,93.68,A
3313,240001136,MK03,95.35,B+
3314,240001439,MK04,79.19,B+
3315,240001693,MK04,86.95,A
3316,240003858,MK08,65.66,A
3317,240002159,MK07,99.28,A
3318,240000130,MK01,96.05,C
3319,240002976,MK06,84.0,A
3320,240004131,MK05,88.13,B
3321,240001500,MK07,85.91,A
3322,240000575,MK10,97.12,B+
3323,240004198,MK08,87.34,B
3324,240003545,MK10,67.32,A
3325,240003693,MK10,74.6,B+
3326,240002926,MK03,61.84,B
3327,240000811,MK09,95.03,B+
3328,240004554,MK10,99.14,C
3329,240002334,MK10,98.62,B+
3330,240003276,MK02,69.87,C
3331,240002593,MK03,73.34,A
3332,240004561,MK07,71.99,B
3333,240001066,MK02,96.73,B
3334,240003636,MK04,82.48,C
3335,240001071,MK04,68.5,B
3336,240003348,MK06,80.97,C
3337,240004007,MK07,68.75,A
3338,240001383,MK05,90.46,C
3339,240002689,MK09,83.98,C
3340,240000809,MK01,85.01,B
3341,240001663,MK04,62.81,B+
3342,240003763,MK04,62.39,B+
3343,240003987,MK10,87.61,A
3344,240004864,MK05,72.68,B
3345,240003923,MK03,63.41,B+
3346,240000203,MK08,85.76,B
3347,240003793,MK08,87.72,B
3348,240000005,MK03,81.44,A
3349,240003497,MK03,87.06,A
3350,240002369,MK02,96.39,A
3351,240004156,MK06,94.68,B+
3352,240002825,MK10,90.35,B
3353,240001064,MK02,60.41,A
3354,240004476,MK01,87.77,B+
3355,240000057,MK04,84.1,C
3356,240000741,MK02,83.35,A
3357,240000585,MK05,74.35,A
3358,240004352,MK02,74.28,A
3359,240000690,MK01,84.41,B+
3360,240000694,MK06,64.37,A
3361,240000690,MK02,76.17,B
3362,240002340,MK02,73.75,B+
3363,240001085,MK09,91.17,C
3364,240004005,MK05,73.1,A
3365,240002699,MK02,80.34,A
3366,240001756,MK05,76.39,B
3367,240004695,MK01,60.1,B
3368,240003966,MK10,85.4,C
3369,240000933,MK06,74.8,C
3370,240001602,MK05,70.59,A
3371,240003195,MK08,60.49,C
3372,240000228,MK06,78.0,B
3373,240001459,MK07,62.1,C
3374,240000122,MK05,68.4,A
3375,240001366,MK09,93.29,C
3376,240001605,MK08,86.11,B
3377,240001065,MK10,62.57,B+
3378,240002245,MK04,79.23,B+
3379,240004037,MK03,67.03,A
3380,240004898,MK06,64.46,A
3381,240000657,MK04,94.44,B
3382,240003226,MK08,98.97,C
3383,240001496,MK10,66.32,B+
3384,240003184,MK04,80.72,A
3385,240004793,MK04,77.95,C
3386,240004075,MK05,83.2,C
3387,240004136,MK10,63.5,B+
3388,240000351,MK03,76.14,A
3389,240000471,MK06,61.13,A
3390,240004192,MK04,69.72,A
3391,240001122,MK03,84.31,B+
3392,240004678,MK07,70.61,B
3393,240000026,MK07,71.43,B+
3394,240000341,MK01,70.2,C
3395,240004636,MK07,74.04,A
3396,240002504,MK04,70.7,B+
3397,240004309,MK08,61.09,C
3398,240004642,MK04,61.1,C
3399,240003114,MK09,93.47,C
3400,240002392,MK03,75.66,B+
3401,240003879,MK01,69.6,A
3402,240001342,MK05,66.91,B+
3403,240004851,MK08,76.55,C
3404,240003256,MK07,60.67,C
3405,240000585,MK08,82.83,B
3406,240002547,MK03,85.96,B+
3407,240004805,MK02,99.08,A
3408,240001421,MK08,76.87,C
3409,240004789,MK09,84.2,A
3410,240000065,MK07,87.86,A
3411,240001884,MK09,77.07,B+
3412,240003311,MK01,84.31,B
3413,240000287,MK05,64.65,B+
3414,240000534,MK05,66.82,B+
3415,240001346,MK04,62.56,C
3416,240001647,MK01,80.86,B
3417,240000114,MK09,74.06,B+
3418,240002599,MK04,85.71,C
3419,240001054,MK02,80.5,B
3420,240004666,MK08,70.81,A
3421,240003242,MK01,67.17,A
3422,240003957,MK05,60.88,B
3423,240001776,MK07,73.2,C
3424,240004373,MK08,94.69,B+
3425,240004628,MK07,93.44,A
3426,240003389,MK08,61.74,C
3427,240000351,MK06,76.15,B
3428,240002542,MK03,62.76,C
3429,240000561,MK05,76.42,B+
3430,240002114,MK01,93.03,A
3431,240002629,MK01,77.84,C
3432,240000799,MK04,62.35,B+
3433,240000807,MK01,92.64,C
3434,240002239,MK08,94.39,A
3435,240004597,MK07,74.36,A
3436,240000261,MK06,73.58,A
3437,240003180,MK09,85.59,C
3438,240002456,MK05,74.97,B+
3439,240003263,MK09,98.69,A
3440,240004654,MK07,81.87,B
3441,240002809,MK03,88.66,B+
3442,240001037,MK07,89.04,A
3443,240004547,MK04,73.01,B
3444,240001143,MK02,91.06,A
3445,240001092,MK09,86.93,B+
3446,240004173,MK02,93.65,B
3447,240000655,MK10,80.39,A
3448,240004718,MK01,83.58,C
3449,240002194,MK03,96.46,B+
3450,240002989,MK10,91.63,C
3451,240004811,MK08,90.42,B
3452,240000521,MK03,81.31,B
3453,240000664,MK04,70.58,B+
3454,240000632,MK01,98.88,B+
3455,240001830,MK02,78.84,B+
3456,240004509,MK06,93.83,B
3457,240002566,MK04,83.17,C
3458,240003479,MK07,68.46,A
3459,240001326,MK08,61.21,C
3460,240000284,MK09,95.16,B
3461,240004914,MK01,82.29,B
3462,240000547,MK07,60.32,A
3463,240003981,MK07,70.05,C
3464,240001922,MK06,71.9,B+
3465,240000754,MK06,63.33,C
3466,240002347,MK10,87.66,C
3467,240001150,MK04,60.12,A
3468,240002403,MK06,85.96,C
3469,240001784,MK04,98.62,B
3470,240000135,MK06,81.21,C
3471,240001415,MK06,70.74,B
3472,240001046,MK02,63.32,C
3473,240003427,MK08,66.78,B
3474,240003347,MK09,82.68,B
3475,240001020,MK05,60.29,B
3476,240002231,MK03,77.74,B
3477,240001304,MK04,77.02,C
3478,240002776,MK10,98.37,A
3479,240000624,MK10,92.6,B+
3480,240001879,MK07,82.48,A
3481,240004163,MK02,96.9,B+
3482,240001592,MK01,78.9,A
3483,240001676,MK06,60.2,A
3484,240004630,MK05,62.06,C
3485,240000811,MK01,85.94,A
3486,240000860,MK08,86.0,A
3487,240002226,MK01,97.39,A
3488,240002489,MK03,94.9,B+
3489,240002863,MK03,86.27,C
3490,240004354,MK09,67.28,A
3491,240002853,MK10,89.95,A
3492,240002392,MK04,61.15,C
3493,240002246,MK01,60.11,A
3494,240004093,MK09,96.17,B
3495,240002847,MK08,74.28,B
3496,240003705,MK08,76.11,A
3497,240001840,MK02,92.74,B+
3498,240003385,MK05,89.26,A
3499,240002852,MK04,67.0,B
3500,240001720,MK02,76.68,B
3501,240004132,MK03,71.02,A
3502,240003277,MK03,98.95,C
3503,240000037,MK04,87.01,B
3504,240002737,MK08,71.23,C
3505,240002583,MK09,97.71,A
3506,240004381,MK07,82.79,B+
3507,240001062,MK03,81.16,A
3508,240004134,MK04,81.3,A
3509,240004382,MK08,89.14,A
3510,240004177,MK08,85.64,B
3511,240002267,MK04,67.73,B+
3512,240001883,MK07,76.44,C
3513,240004211,MK05,79.73,A
3514,240003555,MK01,72.34,C
3515,240000358,MK01,86.97,A
3516,240004740,MK08,61.89,C
3517,240001682,MK05,99.04,C
3518,240000823,MK09,66.3,B
3519,240002086,MK10,88.57,B+
3520,240001053,MK10,85.0,C
3521,240001526,MK08,80.84,C
3522,240001082,MK02,85.45,B+
3523,240002046,MK04,95.85,C
3524,240001914,MK02,80.54,A
3525,240003671,MK04,98.81,B
3526,240004120,MK03,81.25,B+
3527,240003498,MK04,83.47,A
3528,240002498,MK04,95.2,C
3529,240000315,MK02,85.2,C
3530,240001041,MK09,61.05,C
3531,240004408,MK10,65.86,B+
3532,240002289,MK08,80.05,B+
3533,240000401,MK03,82.2,A
3534,240001298,MK06,62.53,B
3535,240000783,MK02,66.03,B+
3536,240001627,MK01,98.13,B+
3537,240000510,MK07,66.5,C
3538,240001188,MK09,83.61,B+
3539,240000748,MK03,64.97,B+
3540,240000544,MK10,75.3,A
3541,240003230,MK10,98.78,B+
3542,240003611,MK04,63.02,B+
3543,240001957,MK06,60.67,C
3544,240001134,MK04,90.33,A
3545,240000978,MK09,61.51,B
3546,240002111,MK01,91.19,A
3547,240000566,MK02,60.91,B
3548,240004309,MK04,96.79,B
3549,240000544,MK09,60.13,A
3550,240002340,MK01,62.35,B
3551,240004335,MK04,82.13,B
3552,240001310,MK09,89.31,C
3553,240000691,MK03,87.42,C
3554,240000239,MK08,68.63,A
3555,240000122,MK05,97.64,A
3556,240004807,MK10,82.64,B
3557,240003482,MK05,77.78,C
3558,240000351,MK01,96.15,C
3559,240001538,MK08,73.22,A
3560,240000099,MK08,91.89,A
3561,240001933,MK01,83.51,C
3562,240003084,MK04,73.85,B+
3563,240003319,MK10,70.53,A
3564,240003352,MK03,99.72,B+
3565,240004197,MK03,99.48,B+
3566,240003817,MK08,60.62,B
3567,240003033,MK01,99.43,B
3568,240004477,MK07,75.63,B+
3569,240001728,MK05,88.23,A
3570,240002208,MK06,67.14,A
3571,240002147,MK01,79.85,B+
3572,240004042,MK08,84.83,C
3573,240003229,MK06,87.77,B+
3574,240002142,MK03,82.9,B
3575,240000448,MK03,61.29,C
3576,240000996,MK05,67.1,B+
3577,240004100,MK01,72.56,A
3578,240003927,MK05,93.61,B+
3579,240000358,MK07,65.79,C
3580,240003090,MK07,77.62,B
3581,240001424,MK05,85.46,C
3582,240001077,MK07,60.93,B+
3583,240001991,MK10,93.31,C
3584,240004542,MK03,70.55,C
3585,240000892,MK03,89.66,C
3586,240001562,MK04,68.47,C
3587,240001823,MK09,76.07,C
3588,240003687,MK05,97.92,C
3589,240003605,MK09,81.9,B+
3590,240001227,MK03,65.5,B
3591,240000124,MK01,99.01,C
3592,240002851,MK02,97.64,A
3593,240002760,MK09,63.32,A
3594,240003493,MK08,81.47,A
3595,240001762,MK08,86.4,A
3596,240004652,MK10,91.06,C
3597,240003773,MK06,65.39,B
3598,240002419,MK07,72.06,B+
3599,240000888,MK01,74.72,B+
3600,240000114,MK04,84.59,A
3601,240001496,MK09,92.65,B
3602,240004170,MK04,69.51,C
3603,240001914,MK07,96.66,A
3604,240000705,MK02,69.17,B+
3605,240003929,MK03,70.76,B
3606,240003983,MK04,90.94,B+
3607,240003791,MK01,85.11,B+
3608,240002389,MK03,91.47,C
3609,240001356,MK02,78.41,A
3610,240003661,MK03,72.11,B+
3611,240000941,MK06,74.12,A
3612,240004395,MK04,72.51,B
3613,240004245,MK01,86.9,C
3614,240004139,MK06,94.41,A
3615,240004579,MK02,84.43,C
3616,240002728,MK07,91.06,B
3617,240004561,MK04,81.63,A
3618,240000300,MK06,67.47,B
3619,240001351,MK05,86.08,B+
3620,240003840,MK04,76.79,B+
3621,240000119,MK04,66.04,C
3622,240000057,MK06,61.38,B+
3623,240001383,MK08,68.86,C
3624,240002060,MK03,86.63,A
3625,240003783,MK06,96.42,A
3626,240002115,MK04,99.62,A
3627,240000671,MK07,72.02,B
3628,240001567,MK07,86.45,A
3629,240002195,MK02,86.33,B
3630,240000837,MK07,90.35,C
3631,240003492,MK10,98.72,A
3632,240000559,MK10,65.04,C
3633,240003309,MK01,92.3,A
3634,240002697,MK09,73.72,B
3635,240002526,MK05,87.41,C
3636,240000164,MK10,86.2,B+
3637,240002588,MK08,63.86,C
3638,240001774,MK03,94.34,A
3639,240002320,MK07,69.45,A
3640,240000839,MK05,90.34,B+
3641,240003112,MK03,77.42,C
3642,240003617,MK10,67.43,B
3643,240002640,MK09,71.58,B
3644,240004788,MK07,79.9,C
3645,240001317,MK07,93.92,B
3646,240000233,MK09,78.42,C
3647,240003701,MK10,84.13,C
3648,240002021,MK02,82.31,B
3649,240004029,MK02,61.18,B
3650,240002061,MK01,80.21,B+
3651,240004383,MK03,96.46,A
3652,240002804,MK02,92.32,B
3653,240003862,MK08,75.09,B+
3654,240002234,MK02,92.49,B+
3655,240004155,MK01,71.36,B+
3656,240000133,MK03,93.67,B
3657,240004442,MK05,85.32,B
3658,240003583,MK07,96.55,B+
3659,240003557,MK06,90.47,C
3660,240001728,MK06,61.27,C
3661,240000030,MK04,83.93,C
3662,240002827,MK10,82.73,C
3663,240002618,MK09,95.09,C
3664,240002131,MK01,97.88,B
3665,240002883,MK01,83.86,B+
3666,240002118,MK01,90.65,C
3667,240004616,MK07,65.32,B
3668,240000832,MK03,98.12,A
3669,240002042,MK07,83.89,C
3670,240001699,MK07,85.07,C
3671,240001420,MK10,68.98,B+
3672,240002405,MK06,61.78,B
3673,240000114,MK03,79.79,B
3674,240000268,MK09,62.5,B+
3675,240004777,MK05,64.26,B
3676,240002013,MK06,67.28,B
3677,240002576,MK04,68.85,C
3678,240001984,MK10,89.91,B
3679,240001226,MK09,74.1,A
3680,240004794,MK08,86.53,B+
3681,240001876,MK01,80.19,B+
3682,240004927,MK10,71.99,B
3683,240003116,MK10,85.95,B+
3684,240000718,MK01,71.07,B+
3685,240001897,MK07,93.74,C
3686,240002251,MK10,92.62,C
3687,240002885,MK09,81.19,C
3688,240001034,MK07,84.51,A
3689,240004594,MK09,78.08,A
3690,240003478,MK03,98.78,B
3691,240003063,MK03,75.61,B+
3692,240001292,MK08,71.6,B
3693,240003321,MK07,65.35,C
3694,240004543,MK05,81.97,C
3695,240000248,MK06,78.75,B+
3696,240000287,MK08,89.82,C
3697,240001938,MK03,64.37,B
3698,240001157,MK01,60.81,A
3699,240000502,MK01,78.07,C
3700,240000561,MK06,97.47,B+
3701,240002370,MK08,74.26,B+
3702,240002422,MK01,97.5,A
3703,240004813,MK01,89.92,C
3704,240003938,MK01,80.21,C
3705,240003466,MK07,89.3,B
3706,240002774,MK09,90.27,B
3707,240000987,MK10,93.94,A
3708,240004250,MK10,93.38,B+
3709,240002631,MK08,87.45,C
3710,240001193,MK05,61.55,A
3711,240001817,MK05,75.18,B+
3712,240001891,MK10,73.37,B+
3713,240000677,MK05,80.42,A
3714,240003397,MK02,88.8,B
3715,240000948,MK05,78.58,B+
3716,240001718,MK08,61.27,B+
3717,240003119,MK02,96.02,A
3718,240001322,MK05,76.78,A
3719,240004149,MK09,69.06,B
3720,240002409,MK02,95.52,B+
3721,240000070,MK10,70.74,B
3722,240002025,MK02,79.94,B+
3723,240000603,MK02,63.86,B
3724,240004567,MK03,61.57,B
3725,240000447,MK03,93.27,A
3726,240003062,MK06,76.97,C
3727,240000958,MK01,71.66,B
3728,240000294,MK07,82.96,B
3729,240003171,MK08,79.43,B
3730,240001123,MK06,96.01,B
3731,240000973,MK02,60.48,B
3732,240000960,MK10,89.41,A
3733,240002211,MK02,81.21,A
3734,240000927,MK10,77.24,A
3735,240000560,MK08,88.47,B
3736,240001373,MK03,61.0,B
3737,240001727,MK03,77.47,B
3738,240002301,MK06,79.44,C
3739,240004129,MK07,92.47,B
3740,240001775,MK05,88.8,A
3741,240002836,MK05,83.34,A
3742,240001832,MK09,93.24,B
3743,240000432,MK03,79.16,B+
3744,240001840,MK03,67.22,C
3745,240000885,MK01,70.29,B+
3746,240004043,MK03,67.05,B+
3747,240001092,MK06,77.58,A
3748,240000834,MK05,84.49,C
3749,240003852,MK04,77.5,B
3750,240001355,MK09,80.58,B
3751,240001879,MK06,73.77,B+
3752,240004120,MK04,99.91,B+
3753,240004520,MK08,88.87,B
3754,240002965,MK01,87.94,B
3755,240000832,MK04,60.34,B+
3756,240004418,MK04,90.74,A
3757,240002302,MK04,75.73,C
3758,240000206,MK04,77.71,A
3759,240004189,MK10,88.25,B+
3760,240002129,MK06,84.5,B+
3761,240003107,MK10,92.89,A
3762,240004982,MK03,99.97,C
3763,240001551,MK03,92.3,A
3764,240003327,MK01,69.47,C
3765,240001045,MK01,81.29,A
3766,240002091,MK05,94.92,A
3767,240003785,MK08,98.24,A
3768,240001121,MK03,88.22,B+
3769,240001334,MK09,63.93,C
3770,240003704,MK07,73.68,B
3771,240002509,MK06,60.2,A
3772,240002775,MK05,65.62,B+
3773,240003111,MK04,81.55,C
3774,240000558,MK08,76.31,B+
3775,240004184,MK08,77.85,B+
3776,240000657,MK03,94.6,C
3777,240003116,MK01,84.09,B+
3778,240003414,MK10,86.95,C
3779,240004373,MK05,93.66,B
3780,240003650,MK08,97.36,B
3781,240000091,MK02,81.59,A
3782,240003152,MK07,65.21,B
3783,240001825,MK01,74.0,C
3784,240004976,MK04,61.42,C
3785,240004094,MK06,83.55,C
3786,240002176,MK08,83.21,C
3787,240004372,MK06,71.96,C
3788,240004291,MK10,80.95,B+
3789,240003209,MK01,71.49,C
3790,240000376,MK02,83.55,A
3791,240003663,MK02,93.16,B
3792,240002401,MK01,95.18,A
3793,240000462,MK08,84.33,B+
3794,240003059,MK05,77.41,A
3795,240004904,MK03,68.99,C
3796,240002650,MK04,60.98,B
3797,240002295,MK01,87.01,B+
3798,240000351,MK09,95.59,B
3799,240003106,MK10,90.28,B+
3800,240004472,MK01,71.0,B+
3801,240003349,MK10,74.65,A
3802,240004494,MK03,79.86,A
3803,240004581,MK03,98.81,B+
3804,240000172,MK10,73.23,B+
3805,240003017,MK08,87.35,C
3806,240001633,MK03,60.57,B
3807,240004034,MK06,74.48,C
3808,240003211,MK07,99.4,C
3809,240003853,MK06,70.59,B
3810,240003893,MK01,87.33,B
3811,240002382,MK01,87.77,B
3812,240000483,MK04,95.68,B
3813,240000887,MK09,79.06,B
3814,240003339,MK01,66.44,B+
3815,240000837,MK10,80.22,A
3816,240004709,MK06,90.02,A
3817,240000716,MK10,93.27,B
3818,240003519,MK07,62.58,C
3819,240000851,MK03,69.88,A
3820,240004647,MK09,90.47,A
3821,240001229,MK10,77.78,B
3822,240000346,MK07,88.72,B
3823,240000963,MK10,92.49,B
3824,240003941,MK10,77.87,C
3825,240002050,MK06,88.38,C
3826,240000671,MK01,84.29,C
3827,240002609,MK10,83.96,C
3828,240003257,MK07,93.49,A
3829,240000546,MK07,66.18,A
3830,240001968,MK02,78.81,B+
3831,240004581,MK04,92.3,C
3832,240003525,MK08,88.18,A
3833,240004280,MK03,75.4,B
3834,240000306,MK07,62.75,B+
3835,240000803,MK07,78.26,B+
3836,240001008,MK02,83.35,B+
3837,240003403,MK09,81.35,C
3838,240001422,MK06,90.46,C
3839,240002225,MK10,93.71,A
3840,240003580,MK02,68.51,B
3841,240002345,MK08,82.48,C
3842,240003495,MK03,70.98,A
3843,240003258,MK10,91.69,B
3844,240002071,MK01,83.32,B
3845,240001266,MK08,89.02,A
3846,240003074,MK09,89.2,C
3847,240003240,MK05,88.52,A
3848,240004749,MK07,61.71,C
3849,240002119,MK09,99.01,C
3850,240002039,MK06,93.51,B+
3851,240000811,MK04,85.04,C
3852,240002325,MK10,63.64,B
3853,240002740,MK01,97.69,A
3854,240004972,MK06,70.15,C
3855,240004310,MK10,83.98,C
3856,240000148,MK02,94.03,B
3857,240000135,MK08,90.62,C
3858,240001330,MK03,73.08,A
3859,240001839,MK03,60.59,B
3860,240002519,MK10,68.03,A
3861,240002554,MK06,92.19,B
3862,240002354,MK09,75.93,B+
3863,240001745,MK07,64.32,B+
3864,240004823,MK03,72.43,C
3865,240003774,MK09,88.43,B+
3866,240000968,MK10,61.62,B
3867,240004639,MK01,67.51,B
3868,240001267,MK06,99.6,B+
3869,240004918,MK04,64.78,B
3870,240000109,MK03,80.4,A
3871,240000224,MK05,85.21,A
3872,240001378,MK06,72.22,B+
3873,240003018,MK01,97.67,C
3874,240004261,MK02,89.71,B
3875,240001121,MK06,78.29,B+
3876,240002595,MK04,82.98,A
3877,240004712,MK06,67.74,B
3878,240003724,MK03,83.87,A
3879,240001709,MK06,65.84,B
3880,240000108,MK05,74.84,B+
3881,240001591,MK04,99.28,B+
3882,240004866,MK02,64.28,C
3883,240001721,MK09,81.47,B+
3884,240000838,MK05,60.97,B
3885,240004292,MK10,80.12,C
3886,240003990,MK08,79.74,B+
3887,240002192,MK06,69.43,A
3888,240001370,MK09,77.75,B
3889,240004428,MK06,72.35,C
3890,240001007,MK01,83.12,C
3891,240000983,MK05,75.04,B
3892,240002911,MK01,61.55,B+
3893,240002202,MK10,73.65,A
3894,240003508,MK07,93.8,A
3895,240004146,MK06,75.3,B+
3896,240000997,MK01,89.9,B+
3897,240002710,MK06,74.72,C
3898,240004125,MK07,71.03,C
3899,240004340,MK05,67.54,B+
3900,240004816,MK04,85.77,B
3901,240002286,MK05,99.44,B+
3902,240000782,MK05,83.84,B+
3903,240001825,MK04,83.98,B
3904,240004073,MK07,73.66,A
3905,240001373,MK02,75.21,B
3906,240004100,MK03,93.65,B+
3907,240004269,MK10,62.75,A
3908,240000044,MK05,80.22,B
3909,240001046,MK04,67.76,A
3910,240003724,MK03,93.26,C
3911,240003948,MK05,78.43,B+
3912,240000058,MK04,71.44,B
3913,240002765,MK10,94.01,C
3914,240000344,MK01,69.04,A
3915,240001503,MK08,90.41,B+
3916,240004789,MK02,88.17,B
3917,240002971,MK06,70.3,B+
3918,240003089,MK10,98.91,B
3919,240000708,MK02,90.93,C
3920,240002408,MK01,97.3,A
3921,240000879,MK04,68.8,B+
3922,240002749,MK05,73.96,A
3923,240002587,MK07,95.99,C
3924,240001464,MK06,91.04,B
3925,240000071,MK02,67.12,C
3926,240000622,MK04,72.58,A
3927,240002642,MK10,70.11,A
3928,240001805,MK09,75.26,B+
3929,240003590,MK05,63.85,B
3930,240001530,MK08,92.29,B
3931,240002336,MK05,60.13,B+
3932,240003179,MK03,60.33,C
3933,240000765,MK04,62.85,C
3934,240000214,MK06,96.74,C
3935,240003963,MK09,74.42,B+
3936,240000410,MK01,69.81,B+
3937,240001213,MK05,85.57,B+
3938,240000092,MK09,62.33,B
3939,240001356,MK05,89.1,B
3940,240002536,MK10,62.67,B
3941,240001277,MK10,91.7,B+
3942,240004218,MK02,63.09,C
3943,240002534,MK10,84.43,B
3944,240000386,MK02,71.84,B+
3945,240003635,MK02,83.36,A
3946,240003621,MK08,60.8,A
3947,240000532,MK10,66.11,C
3948,240003610,MK07,73.61,A
3949,240001521,MK02,85.18,B
3950,240002830,MK03,98.27,A
3951,240004951,MK10,90.72,B
3952,240001863,MK05,73.07,B+
3953,240004806,MK01,91.79,B
3954,240004510,MK05,83.65,C
3955,240002662,MK02,92.07,B+
3956,240002940,MK04,75.39,C
3957,240000527,MK07,61.21,B+
3958,240000334,MK10,75.1,B
3959,240001206,MK05,77.6,B+
3960,240003024,MK05,99.35,B
3961,240002982,MK07,76.91,B+
3962,240002418,MK06,60.72,A
3963,240003042,MK04,89.77,C
3964,240004388,MK02,89.76,A
3965,240000316,MK09,83.61,B
3966,240003113,MK09,60.73,B+
3967,240001949,MK02,95.55,B
3968,240001751,MK05,92.7,B
3969,240004811,MK08,98.83,A
3970,240001034,MK10,68.61,B
3971,240003170,MK01,86.46,B
3972,240001770,MK06,80.12,A
3973,240003650,MK10,77.35,B+
3974,240003474,MK02,90.18,C
3975,240002850,MK04,86.11,A
3976,240001481,MK09,86.42,A
3977,240002967,MK07,93.5,B+
3978,240002979,MK09,63.27,B
3979,240003866,MK04,64.17,B
3980,240004684,MK02,63.15,A
3981,240004751,MK08,97.13,C
3982,240001472,MK04,92.92,A
3983,240002722,MK09,98.27,A
3984,240001113,MK06,83.91,B+
3985,240003615,MK07,80.17,B+
3986,240000430,MK02,78.72,C
3987,240004164,MK02,86.37,C
3988,240004015,MK02,61.61,B+
3989,240000964,MK01,63.11,A
3990,240001473,MK02,98.5,B
3991,240000160,MK10,94.83,C
3992,240003751,MK05,89.75,C
3993,240003386,MK04,91.28,A
3994,240003255,MK01,79.06,B
3995,240001065,MK05,73.84,B+
3996,240004292,MK01,98.71,B
3997,240000756,MK08,99.21,A
3998,240003384,MK04,88.82,C
3999,240001874,MK03,74.55,A
4000,240001377,MK06,89.34,C
4001,240003014,MK07,99.67,A
4002,240000447,MK07,83.68,A
4003,240003542,MK10,89.31,A
4004,240002349,MK01,71.74,B
4005,240003229,MK06,72.06,C
4006,240004544,MK07,68.4,B+
4007,240000130,MK02,80.74,A
4008,240004159,MK08,82.2,B
4009,240003909,MK02,73.72,B
4010,240004804,MK07,96.42,B
4011,240004172,MK08,95.13,B+
4012,240000109,MK08,82.44,B
4013,240002310,MK07,98.8,B+
4014,240000173,MK07,77.92,B+
4015,240000676,MK04,98.75,B
4016,240004837,MK02,77.74,B+
4017,240004204,MK05,75.32,A
4018,240000806,MK06,78.38,C
4019,240002178,MK06,97.24,B
4020,240002478,MK09,86.01,B
4021,240004448,MK05,96.3,A
4022,240000785,MK06,75.01,B+
4023,240000227,MK09,91.2,A
4024,240001921,MK07,79.97,B
4025,240004100,MK08,90.67,B+
4026,240004690,MK10,77.21,B+
4027,240000552,MK03,67.18,B
4028,240000336,MK08,60.98,A
4029,240002202,MK04,75.87,C
4030,240001411,MK07,68.89,A
4031,240004290,MK09,80.07,B
4032,240004690,MK02,77.25,B+
4033,240003705,MK06,66.73,A
4034,240004006,MK09,72.45,C
4035,240000470,MK03,61.75,A
4036,240001848,MK06,95.3,B
4037,240000284,MK10,61.96,A
4038,240003308,MK05,70.06,B+
4039,240003188,MK09,94.96,C
4040,240003054,MK02,86.19,A
4041,240001267,MK04,95.93,A
4042,240003011,MK07,84.92,B
4043,240000888,MK03,82.03,B
4044,240000073,MK04,98.65,B
4045,240001022,MK02,63.72,C
4046,240001327,MK01,70.04,B+
4047,240000939,MK05,74.06,B
4048,240000106,MK07,98.56,B
4049,240002273,MK01,78.02,B+
4050,240000255,MK03,73.92,C
4051,240002033,MK07,83.66,B+
4052,240003937,MK02,65.63,B+
4053,240003741,MK10,96.24,B+
4054,240003975,MK10,73.2,B
4055,240001612,MK04,98.99,A
4056,240004190,MK09,94.83,B+
4057,240001164,MK06,96.61,C
4058,240004131,MK03,93.84,B
4059,240001751,MK04,60.7,C
4060,240000485,MK05,94.48,B+
4061,240000541,MK04,87.73,B+
4062,240003470,MK02,84.86,B
4063,240004522,MK04,86.57,B
4064,240000976,MK03,92.93,B
4065,240004732,MK01,85.89,C
4066,240002487,MK06,75.03,C
4067,240004106,MK06,93.41,B
4068,240000006,MK01,63.2,A
4069,240003936,MK04,78.32,A
4070,240001911,MK05,80.92,C
4071,240002740,MK02,74.0,C
4072,240002724,MK04,80.74,C
4073,240000477,MK06,86.78,B+
4074,240002283,MK03,70.59,A
4075,240000323,MK07,62.41,A
4076,240002798,MK02,99.11,B
4077,240004181,MK07,70.77,B
4078,240000141,MK02,96.56,C
4079,240002015,MK07,85.87,B+
4080,240001898,MK02,77.45,A
4081,240001476,MK09,67.1,A
4082,240001112,MK02,67.24,A
4083,240003223,MK07,94.66,B
4084,240003230,MK01,87.0,A
4085,240003589,MK05,89.83,A
4086,240002692,MK08,64.89,B
4087,240000238,MK07,79.15,A
4088,240004562,MK03,74.81,B+
4089,240004180,MK06,71.63,C
4090,240000782,MK04,73.12,B+
4091,240000612,MK08,82.99,A
4092,240001211,MK03,65.41,B+
4093,240001678,MK04,70.55,C
4094,240003682,MK03,61.51,C
4095,240001709,MK02,62.88,C
4096,240003512,MK06,65.6,B+
4097,240000931,MK04,85.94,B
4098,240001050,MK06,60.44,C
4099,240001365,MK07,82.47,A
4100,240004604,MK08,83.8,A
4101,240003738,MK03,61.94,B+
4102,240001630,MK02,76.68,C
4103,240002256,MK08,90.39,A
