id_krs,nim,kode_matakuliah,semester
2585,240004634,MK08,Gasal 2023/2024
2586,240001352,MK05,Gasal 2023/2024
2587,240005881,MK09,Gasal 2023/2024
2588,240001681,MK06,Gasal 2023/2024
2589,240004236,MK06,Gasal 2023/2024
2590,240001511,MK04,Gasal 2023/2024
2591,240003935,MK03,Gasal 2023/2024
2592,240005545,MK03,Gasal 2023/2024
2593,240002182,MK07,Gasal 2023/2024
2594,240002793,MK07,Gasal 2023/2024
2595,240005517,MK06,Gasal 2023/2024
2596,240000520,MK02,Gasal 2023/2024
2597,240001472,MK10,Gasal 2023/2024
2598,240000698,MK07,Gasal 2023/2024
2599,240001121,MK01,Gasal 2023/2024
2600,240000984,MK08,Gasal 2023/2024
2601,240006698,MK09,Gasal 2023/2024
2602,240001892,MK07,Gasal 2023/2024
2603,240003980,MK08,Gasal 2023/2024
2604,240003106,MK04,Gasal 2023/2024
2605,240005342,MK07,Gasal 2023/2024
2606,240006175,MK04,Gasal 2023/2024
2607,240003917,MK08,Gasal 2023/2024
2608,240004130,MK06,Gasal 2023/2024
2609,240006769,MK04,Gasal 2023/2024
2610,240002591,MK09,Gasal 2023/2024
2611,240000677,MK03,Gasal 2023/2024
2612,240003596,MK02,Gasal 2023/2024
2613,240004004,MK07,Gasal 2023/2024
2614,240002547,MK10,Gasal 2023/2024
2615,240003722,MK02,Gasal 2023/2024
2616,240003872,MK07,Gasal 2023/2024
2617,240002929,MK03,Gasal 2023/2024
2618,240001123,MK10,Gasal 2023/2024
2619,240003643,MK08,Gasal 2023/2024
2620,240000326,MK07,Gasal 2023/2024
2621,240003252,MK10,Gasal 2023/2024
2622,240003563,MK10,Gasal 2023/2024
2623,240004780,MK06,Gasal 2023/2024
2624,240003563,MK06,Gasal 2023/2024
2625,240003949,MK03,Gasal 2023/2024
2626,240005354,MK05,Gasal 2023/2024
2627,240004113,MK02,Gasal 2023/2024
2628,240000385,MK03,Gasal 2023/2024
2629,240003389,MK09,Gasal 2023/2024
2630,240006927,MK08,Gasal 2023/2024
2631,240006433,MK05,Gasal 2023/2024
2632,240001523,MK06,Gasal 2023/2024
2633,240004671,MK07,Gasal 2023/2024
2634,240006786,MK09,Gasal 2023/2024
2635,240006517,MK01,Gasal 2023/2024
2636,240000570,MK08,Gasal 2023/2024
2637,240005344,MK01,Gasal 2023/2024
2638,240004391,MK04,Gasal 2023/2024
2639,240001137,MK02,Gasal 2023/2024
2640,240003091,MK03,Gasal 2023/2024
2641,240006379,MK03,Gasal 2023/2024
2642,240003031,MK01,Gasal 2023/2024
2643,240005895,MK05,Gasal 2023/2024
2644,240002659,MK07,Gasal 2023/2024
2645,240001117,MK03,Gasal 2023/2024
2646,240005901,MK01,Gasal 2023/2024
2647,240000075,MK08,Gasal 2023/2024
2648,240004697,MK09,Gasal 2023/2024
2649,240006979,MK10,Gasal 2023/2024
2650,240005059,MK06,Gasal 2023/2024
2651,240006826,MK07,Gasal 2023/2024
2652,240004075,MK07,Gasal 2023/2024
2653,240005050,MK08,Gasal 2023/2024
2654,240005118,MK06,Gasal 2023/2024
2655,240002982,MK03,Gasal 2023/2024
2656,240000923,MK10,Gasal 2023/2024
2657,240000683,MK05,Gasal 2023/2024
2658,240005516,MK04,Gasal 2023/2024
2659,240002584,MK06,Gasal 2023/2024
2660,240004499,MK02,Gasal 2023/2024
2661,240000214,MK06,Gasal 2023/2024
2662,240001860,MK09,Gasal 2023/2024
2663,240004455,MK04,Gasal 2023/2024
2664,240005569,MK03,Gasal 2023/2024
2665,240000503,MK03,Gasal 2023/2024
2666,240003467,MK10,Gasal 2023/2024
2667,240000608,MK09,Gasal 2023/2024
2668,240003390,MK07,Gasal 2023/2024
2669,240001317,MK04,Gasal 2023/2024
2670,240007125,MK06,Gasal 2023/2024
2671,240001676,MK09,Gasal 2023/2024
2672,240003038,MK09,Gasal 2023/2024
2673,240001102,MK05,Gasal 2023/2024
2674,240004806,MK10,Gasal 2023/2024
2675,240002035,MK08,Gasal 2023/2024
2676,240002085,MK03,Gasal 2023/2024
2677,240001919,MK03,Gasal 2023/2024
2678,240003757,MK10,Gasal 2023/2024
2679,240006061,MK06,Gasal 2023/2024
2680,240002814,MK08,Gasal 2023/2024
2681,240003057,MK02,Gasal 2023/2024
2682,240000348,MK08,Gasal 2023/2024
2683,240005694,MK08,Gasal 2023/2024
2684,240000847,MK01,Gasal 2023/2024
2685,240004612,MK10,Gasal 2023/2024
2686,240000037,MK07,Gasal 2023/2024
2687,240002404,MK07,Gasal 2023/2024
2688,240003211,MK07,Gasal 2023/2024
2689,240003082,MK10,Gasal 2023/2024
2690,240004877,MK01,Gasal 2023/2024
2691,240007183,MK04,Gasal 2023/2024
2692,240002269,MK02,Gasal 2023/2024
2693,240000481,MK10,Gasal 2023/2024
2694,240001920,MK01,Gasal 2023/2024
2695,240005097,MK06,Gasal 2023/2024
2696,240005461,MK01,Gasal 2023/2024
2697,240002242,MK09,Gasal 2023/2024
2698,240000311,MK01,Gasal 2023/2024
2699,240004256,MK10,Gasal 2023/2024
2700,240002363,MK03,Gasal 2023/2024
2701,240005543,MK04,Gasal 2023/2024
2702,240002088,MK02,Gasal 2023/2024
2703,240003470,MK04,Gasal 2023/2024
2704,240000756,MK03,Gasal 2023/2024
2705,240003230,MK04,Gasal 2023/2024
2706,240002183,MK06,Gasal 2023/2024
2707,240001556,MK08,Gasal 2023/2024
2708,240000917,MK01,Gasal 2023/2024
2709,240003124,MK10,Gasal 2023/2024
2710,240000893,MK09,Gasal 2023/2024
2711,240004748,MK04,Gasal 2023/2024
2712,240003480,MK05,Gasal 2023/2024
2713,240002465,MK02,Gasal 2023/2024
2714,240000444,MK01,Gasal 2023/2024
2715,240000306,MK04,Gasal 2023/2024
2716,240004590,MK07,Gasal 2023/2024
2717,240003239,MK02,Gasal 2023/2024
2718,240005008,MK08,Gasal 2023/2024
2719,240001271,MK04,Gasal 2023/2024
2720,240003118,MK03,Gasal 2023/2024
2721,240000533,MK08,Gasal 2023/2024
2722,240003417,MK08,Gasal 2023/2024
2723,240000766,MK02,Gasal 2023/2024
2724,240007218,MK01,Gasal 2023/2024
2725,240004997,MK02,Gasal 2023/2024
2726,240006549,MK06,Gasal 2023/2024
2727,240004115,MK10,Gasal 2023/2024
2728,240001779,MK04,Gasal 2023/2024
2729,240002553,MK07,Gasal 2023/2024
2730,240000559,MK05,Gasal 2023/2024
2731,240006107,MK03,Gasal 2023/2024
2732,240003204,MK01,Gasal 2023/2024
2733,240005233,MK05,Gasal 2023/2024
2734,240000037,MK06,Gasal 2023/2024
2735,240005971,MK05,Gasal 2023/2024
2736,240002540,MK04,Gasal 2023/2024
2737,240001786,MK03,Gasal 2023/2024
2738,240003733,MK07,Gasal 2023/2024
2739,240002245,MK05,Gasal 2023/2024
2740,240001409,MK05,Gasal 2023/2024
2741,240001809,MK03,Gasal 2023/2024
2742,240003700,MK10,Gasal 2023/2024
2743,240004560,MK01,Gasal 2023/2024
2744,240007200,MK05,Gasal 2023/2024
2745,240004982,MK07,Gasal 2023/2024
2746,240006003,MK06,Gasal 2023/2024
2747,240003574,MK08,Gasal 2023/2024
2748,240002829,MK04,Gasal 2023/2024
2749,240002560,MK03,Gasal 2023/2024
2750,240000422,MK02,Gasal 2023/2024
2751,240005421,MK03,Gasal 2023/2024
2752,240001671,MK08,Gasal 2023/2024
2753,240004245,MK07,Gasal 2023/2024
2754,240003089,MK02,Gasal 2023/2024
2755,240001804,MK02,Gasal 2023/2024
2756,240001521,MK03,Gasal 2023/2024
2757,240003534,MK10,Gasal 2023/2024
2758,240001889,MK04,Gasal 2023/2024
2759,240004182,MK09,Gasal 2023/2024
2760,240001321,MK06,Gasal 2023/2024
2761,240003597,MK03,Gasal 2023/2024
2762,240004015,MK08,Gasal 2023/2024
2763,240003437,MK10,Gasal 2023/2024
2764,240002951,MK03,Gasal 2023/2024
2765,240000776,MK10,Gasal 2023/2024
2766,240002757,MK10,Gasal 2023/2024
2767,240002585,MK04,Gasal 2023/2024
2768,240001626,MK10,Gasal 2023/2024
2769,240002656,MK05,Gasal 2023/2024
2770,240005475,MK07,Gasal 2023/2024
2771,240006237,MK02,Gasal 2023/2024
2772,240001060,MK06,Gasal 2023/2024
2773,240003332,MK06,Gasal 2023/2024
2774,240005218,MK01,Gasal 2023/2024
2775,240000913,MK07,Gasal 2023/2024
2776,240002934,MK10,Gasal 2023/2024
2777,240002225,MK03,Gasal 2023/2024
2778,240000156,MK09,Gasal 2023/2024
2779,240001067,MK07,Gasal 2023/2024
2780,240005496,MK07,Gasal 2023/2024
2781,240003100,MK02,Gasal 2023/2024
2782,240005713,MK01,Gasal 2023/2024
2783,240002191,MK10,Gasal 2023/2024
2784,240000295,MK03,Gasal 2023/2024
2785,240006238,MK05,Gasal 2023/2024
2786,240006864,MK07,Gasal 2023/2024
2787,240001360,MK06,Gasal 2023/2024
2788,240001160,MK09,Gasal 2023/2024
2789,240001163,MK07,Gasal 2023/2024
2790,240006822,MK07,Gasal 2023/2024
2791,240000856,MK05,Gasal 2023/2024
2792,240002090,MK05,Gasal 2023/2024
2793,240006930,MK02,Gasal 2023/2024
2794,240000650,MK01,Gasal 2023/2024
2795,240002513,MK05,Gasal 2023/2024
2796,240000278,MK09,Gasal 2023/2024
2797,240003247,MK08,Gasal 2023/2024
2798,240005640,MK08,Gasal 2023/2024
2799,240001292,MK05,Gasal 2023/2024
2800,240001883,MK05,Gasal 2023/2024
2801,240006580,MK02,Gasal 2023/2024
2802,240000290,MK07,Gasal 2023/2024
2803,240004259,MK04,Gasal 2023/2024
2804,240000111,MK03,Gasal 2023/2024
2805,240003112,MK01,Gasal 2023/2024
2806,240004681,MK07,Gasal 2023/2024
2807,240000923,MK10,Gasal 2023/2024
2808,240006760,MK05,Gasal 2023/2024
2809,240003064,MK10,Gasal 2023/2024
2810,240003840,MK01,Gasal 2023/2024
2811,240006880,MK06,Gasal 2023/2024
2812,240005372,MK06,Gasal 2023/2024
2813,240001558,MK01,Gasal 2023/2024
2814,240001825,MK01,Gasal 2023/2024
2815,240002004,MK03,Gasal 2023/2024
2816,240007229,MK08,Gasal 2023/2024
2817,240000788,MK10,Gasal 2023/2024
2818,240004195,MK05,Gasal 2023/2024
2819,240004820,MK05,Gasal 2023/2024
2820,240001339,MK02,Gasal 2023/2024
2821,240002933,MK06,Gasal 2023/2024
2822,240006115,MK09,Gasal 2023/2024
2823,240002090,MK06,Gasal 2023/2024
2824,240005361,MK03,Gasal 2023/2024
2825,240005837,MK08,Gasal 2023/2024
2826,240003950,MK08,Gasal 2023/2024
2827,240003374,MK08,Gasal 2023/2024
2828,240005617,MK08,Gasal 2023/2024
2829,240003140,MK05,Gasal 2023/2024
2830,240006530,MK03,Gasal 2023/2024
2831,240003861,MK09,Gasal 2023/2024
2832,240006515,MK06,Gasal 2023/2024
2833,240003821,MK03,Gasal 2023/2024
2834,240002089,MK10,Gasal 2023/2024
2835,240003396,MK07,Gasal 2023/2024
2836,240005918,MK07,Gasal 2023/2024
2837,240000666,MK08,Gasal 2023/2024
2838,240003738,MK03,Gasal 2023/2024
2839,240004895,MK08,Gasal 2023/2024
2840,240006555,MK09,Gasal 2023/2024
2841,240000788,MK02,Gasal 2023/2024
2842,240000896,MK05,Gasal 2023/2024
2843,240003848,MK07,Gasal 2023/2024
2844,240000401,MK10,Gasal 2023/2024
2845,240006102,MK03,Gasal 2023/2024
2846,240006933,MK08,Gasal 2023/2024
2847,240002005,MK10,Gasal 2023/2024
2848,240005179,MK05,Gasal 2023/2024
2849,240002667,MK10,Gasal 2023/2024
2850,240000250,MK06,Gasal 2023/2024
2851,240000559,MK02,Gasal 2023/2024
2852,240006342,MK08,Gasal 2023/2024
2853,240003172,MK01,Gasal 2023/2024
2854,240001430,MK08,Gasal 2023/2024
2855,240006544,MK10,Gasal 2023/2024
2856,240004214,MK07,Gasal 2023/2024
2857,240000628,MK06,Gasal 2023/2024
2858,240003696,MK08,Gasal 2023/2024
2859,240006003,MK02,Gasal 2023/2024
2860,240004082,MK06,Gasal 2023/2024
2861,240001214,MK09,Gasal 2023/2024
2862,240003579,MK02,Gasal 2023/2024
2863,240003451,MK05,Gasal 2023/2024
2864,240002556,MK05,Gasal 2023/2024
2865,240000804,MK05,Gasal 2023/2024
2866,240006650,MK06,Gasal 2023/2024
2867,240003072,MK02,Gasal 2023/2024
2868,240004117,MK03,Gasal 2023/2024
2869,240001446,MK03,Gasal 2023/2024
2870,240001085,MK04,Gasal 2023/2024
2871,240007060,MK08,Gasal 2023/2024
2872,240005725,MK10,Gasal 2023/2024
2873,240006076,MK04,Gasal 2023/2024
2874,240000602,MK03,Gasal 2023/2024
2875,240002630,MK07,Gasal 2023/2024
2876,240002426,MK02,Gasal 2023/2024
2877,240000055,MK01,Gasal 2023/2024
2878,240006989,MK09,Gasal 2023/2024
2879,240001921,MK06,Gasal 2023/2024
2880,240001820,MK09,Gasal 2023/2024
2881,240005171,MK08,Gasal 2023/2024
2882,240003398,MK02,Gasal 2023/2024
2883,240001040,MK05,Gasal 2023/2024
2884,240000650,MK01,Gasal 2023/2024
2885,240001194,MK03,Gasal 2023/2024
2886,240000768,MK06,Gasal 2023/2024
2887,240002663,MK10,Gasal 2023/2024
2888,240006796,MK09,Gasal 2023/2024
2889,240003508,MK08,Gasal 2023/2024
2890,240006757,MK08,Gasal 2023/2024
2891,240001913,MK08,Gasal 2023/2024
2892,240001756,MK07,Gasal 2023/2024
2893,240000381,MK10,Gasal 2023/2024
2894,240006071,MK04,Gasal 2023/2024
2895,240007062,MK10,Gasal 2023/2024
2896,240001766,MK07,Gasal 2023/2024
2897,240006125,MK01,Gasal 2023/2024
2898,240004724,MK08,Gasal 2023/2024
2899,240000506,MK06,Gasal 2023/2024
2900,240004537,MK04,Gasal 2023/2024
2901,240003268,MK02,Gasal 2023/2024
2902,240004242,MK02,Gasal 2023/2024
2903,240005062,MK04,Gasal 2023/2024
2904,240002741,MK03,Gasal 2023/2024
2905,240002377,MK07,Gasal 2023/2024
2906,240002010,MK03,Gasal 2023/2024
2907,240000026,MK08,Gasal 2023/2024
2908,240004734,MK08,Gasal 2023/2024
2909,240002963,MK04,Gasal 2023/2024
2910,240001227,MK03,Gasal 2023/2024
2911,240001318,MK07,Gasal 2023/2024
2912,240004018,MK02,Gasal 2023/2024
2913,240000012,MK01,Gasal 2023/2024
2914,240005166,MK05,Gasal 2023/2024
2915,240004334,MK01,Gasal 2023/2024
2916,240000290,MK01,Gasal 2023/2024
2917,240001604,MK10,Gasal 2023/2024
2918,240002869,MK08,Gasal 2023/2024
2919,240003509,MK03,Gasal 2023/2024
2920,240002122,MK05,Gasal 2023/2024
2921,240005535,MK05,Gasal 2023/2024
2922,240000557,MK08,Gasal 2023/2024
2923,240004485,MK08,Gasal 2023/2024
2924,240001640,MK02,Gasal 2023/2024
2925,240001716,MK05,Gasal 2023/2024
2926,240001845,MK08,Gasal 2023/2024
2927,240001979,MK08,Gasal 2023/2024
2928,240001367,MK08,Gasal 2023/2024
2929,240000208,MK08,Gasal 2023/2024
2930,240003610,MK07,Gasal 2023/2024
2931,240006535,MK09,Gasal 2023/2024
2932,240005883,MK04,Gasal 2023/2024
2933,240006359,MK08,Gasal 2023/2024
2934,240002417,MK01,Gasal 2023/2024
2935,240001238,MK05,Gasal 2023/2024
2936,240000349,MK05,Gasal 2023/2024
2937,240000937,MK04,Gasal 2023/2024
2938,240003064,MK01,Gasal 2023/2024
2939,240000266,MK04,Gasal 2023/2024
2940,240006418,MK06,Gasal 2023/2024
2941,240004260,MK01,Gasal 2023/2024
2942,240001034,MK04,Gasal 2023/2024
2943,240000606,MK03,Gasal 2023/2024
2944,240001402,MK09,Gasal 2023/2024
2945,240002913,MK06,Gasal 2023/2024
2946,240000637,MK05,Gasal 2023/2024
2947,240001148,MK09,Gasal 2023/2024
2948,240002203,MK10,Gasal 2023/2024
2949,240001393,MK04,Gasal 2023/2024
2950,240002438,MK03,Gasal 2023/2024
2951,240004579,MK07,Gasal 2023/2024
2952,240003795,MK04,Gasal 2023/2024
2953,240006357,MK07,Gasal 2023/2024
2954,240004121,MK02,Gasal 2023/2024
2955,240003065,MK10,Gasal 2023/2024
2956,240006769,MK08,Gasal 2023/2024
2957,240005903,MK02,Gasal 2023/2024
2958,240006562,MK10,Gasal 2023/2024
2959,240001706,MK08,Gasal 2023/2024
2960,240005564,MK08,Gasal 2023/2024
2961,240005730,MK01,Gasal 2023/2024
2962,240001563,MK02,Gasal 2023/2024
2963,240000053,MK09,Gasal 2023/2024
2964,240003403,MK03,Gasal 2023/2024
2965,240006562,MK04,Gasal 2023/2024
2966,240005445,MK07,Gasal 2023/2024
2967,240000159,MK10,Gasal 2023/2024
2968,240004412,MK07,Gasal 2023/2024
2969,240003438,MK06,Gasal 2023/2024
2970,240004237,MK02,Gasal 2023/2024
2971,240004891,MK05,Gasal 2023/2024
2972,240002759,MK02,Gasal 2023/2024
2973,240002657,MK03,Gasal 2023/2024
2974,240004590,MK09,Gasal 2023/2024
2975,240000851,MK05,Gasal 2023/2024
2976,240004746,MK08,Gasal 2023/2024
2977,240001748,MK09,Gasal 2023/2024
2978,240003408,MK10,Gasal 2023/2024
2979,240003951,MK05,Gasal 2023/2024
2980,240002593,MK09,Gasal 2023/2024
2981,240004989,MK01,Gasal 2023/2024
2982,240003315,MK10,Gasal 2023/2024
2983,240003560,MK03,Gasal 2023/2024
2984,240000719,MK03,Gasal 2023/2024
2985,240001021,MK08,Gasal 2023/2024
2986,240002631,MK01,Gasal 2023/2024
2987,240007178,MK08,Gasal 2023/2024
2988,240003469,MK06,Gasal 2023/2024
2989,240003733,MK01,Gasal 2023/2024
2990,240004334,MK05,Gasal 2023/2024
2991,240003617,MK02,Gasal 2023/2024
2992,240005491,MK02,Gasal 2023/2024
2993,240002925,MK02,Gasal 2023/2024
2994,240003877,MK05,Gasal 2023/2024
2995,240005678,MK01,Gasal 2023/2024
2996,240001940,MK09,Gasal 2023/2024
2997,240003507,MK09,Gasal 2023/2024
2998,240006068,MK07,Gasal 2023/2024
2999,240000908,MK06,Gasal 2023/2024
3000,240002660,MK06,Gasal 2023/2024
3001,240002373,MK07,Gasal 2023/2024
3002,240003213,MK09,Gasal 2023/2024
3003,240004655,MK02,Gasal 2023/2024
3004,240004015,MK06,Gasal 2023/2024
3005,240002931,MK02,Gasal 2023/2024
3006,240006412,MK01,Gasal 2023/2024
3007,240000909,MK10,Gasal 2023/2024
3008,240002676,MK01,Gasal 2023/2024
3009,240001624,MK06,Gasal 2023/2024
3010,240004807,MK02,Gasal 2023/2024
3011,240001626,MK04,Gasal 2023/2024
3012,240001783,MK05,Gasal 2023/2024
3013,240006983,MK01,Gasal 2023/2024
3014,240001821,MK01,Gasal 2023/2024
3015,240004182,MK03,Gasal 2023/2024
3016,240006248,MK06,Gasal 2023/2024
3017,240002219,MK04,Gasal 2023/2024
3018,240002982,MK05,Gasal 2023/2024
3019,240003525,MK02,Gasal 2023/2024
3020,240003283,MK08,Gasal 2023/2024
3021,240006028,MK03,Gasal 2023/2024
3022,240005957,MK08,Gasal 2023/2024
3023,240000195,MK06,Gasal 2023/2024
3024,240004017,MK09,Gasal 2023/2024
3025,240006569,MK06,Gasal 2023/2024
3026,240003849,MK04,Gasal 2023/2024
3027,240003396,MK01,Gasal 2023/2024
3028,240002931,MK06,Gasal 2023/2024
3029,240000453,MK05,Gasal 2023/2024
3030,240000214,MK05,Gasal 2023/2024
3031,240001563,MK10,Gasal 2023/2024
3032,240002132,MK04,Gasal 2023/2024
3033,240006427,MK01,Gasal 2023/2024
3034,240001061,MK04,Gasal 2023/2024
3035,240004257,MK09,Gasal 2023/2024
3036,240003740,MK05,Gasal 2023/2024
3037,240003966,MK01,Gasal 2023/2024
3038,240005527,MK07,Gasal 2023/2024
3039,240001125,MK01,Gasal 2023/2024
3040,240000460,MK07,Gasal 2023/2024
3041,240001198,MK02,Gasal 2023/2024
3042,240006412,MK10,Gasal 2023/2024
3043,240000015,MK05,Gasal 2023/2024
3044,240005414,MK06,Gasal 2023/2024
3045,240002117,MK10,Gasal 2023/2024
3046,240002363,MK01,Gasal 2023/2024
3047,240000002,MK04,Gasal 2023/2024
3048,240004556,MK03,Gasal 2023/2024
3049,240004429,MK01,Gasal 2023/2024
3050,240006051,MK04,Gasal 2023/2024
3051,240007110,MK06,Gasal 2023/2024
3052,240004195,MK01,Gasal 2023/2024
3053,240002045,MK01,Gasal 2023/2024
3054,240002117,MK02,Gasal 2023/2024
3055,240002923,MK02,Gasal 2023/2024
3056,240002447,MK07,Gasal 2023/2024
3057,240001479,MK09,Gasal 2023/2024
3058,240005611,MK02,Gasal 2023/2024
3059,240001554,MK07,Gasal 2023/2024
3060,240002569,MK04,Gasal 2023/2024
3061,240002705,MK05,Gasal 2023/2024
3062,240004174,MK07,Gasal 2023/2024
3063,240004546,MK02,Gasal 2023/2024
3064,240004511,MK02,Gasal 2023/2024
3065,240000628,MK08,Gasal 2023/2024
3066,240003948,MK02,Gasal 2023/2024
3067,240005719,MK10,Gasal 2023/2024
3068,240005229,MK01,Gasal 2023/2024
3069,240005451,MK09,Gasal 2023/2024
3070,240006671,MK05,Gasal 2023/2024
3071,240006915,MK03,Gasal 2023/2024
3072,240002418,MK10,Gasal 2023/2024
3073,240004085,MK06,Gasal 2023/2024
3074,240000163,MK02,Gasal 2023/2024
3075,240005615,MK07,Gasal 2023/2024
3076,240002884,MK05,Gasal 2023/2024
3077,240002747,MK07,Gasal 2023/2024
3078,240002946,MK06,Gasal 2023/2024
3079,240000165,MK07,Gasal 2023/2024
3080,240001970,MK07,Gasal 2023/2024
3081,240007003,MK02,Gasal 2023/2024
3082,240003334,MK10,Gasal 2023/2024
3083,240004067,MK08,Gasal 2023/2024
3084,240001476,MK09,Gasal 2023/2024
3085,240002617,MK06,Gasal 2023/2024
3086,240003136,MK03,Gasal 2023/2024
3087,240001999,MK06,Gasal 2023/2024
3088,240002465,MK03,Gasal 2023/2024
3089,240002482,MK05,Gasal 2023/2024
3090,240000245,MK04,Gasal 2023/2024
3091,240000383,MK02,Gasal 2023/2024
3092,240006627,MK06,Gasal 2023/2024
3093,240000902,MK06,Gasal 2023/2024
3094,240003798,MK09,Gasal 2023/2024
3095,240006231,MK03,Gasal 2023/2024
3096,240001214,MK03,Gasal 2023/2024
3097,240002348,MK07,Gasal 2023/2024
3098,240004357,MK05,Gasal 2023/2024
3099,240001668,MK07,Gasal 2023/2024
3100,240001258,MK03,Gasal 2023/2024
3101,240000731,MK10,Gasal 2023/2024
3102,240003434,MK03,Gasal 2023/2024
3103,240000931,MK05,Gasal 2023/2024
3104,240001702,MK04,Gasal 2023/2024
3105,240002085,MK02,Gasal 2023/2024
3106,240004783,MK10,Gasal 2023/2024
3107,240005991,MK04,Gasal 2023/2024
3108,240003757,MK07,Gasal 2023/2024
3109,240002623,MK02,Gasal 2023/2024
3110,240004806,MK02,Gasal 2023/2024
3111,240004631,MK07,Gasal 2023/2024
3112,240003649,MK07,Gasal 2023/2024
3113,240000970,MK09,Gasal 2023/2024
3114,240001385,MK07,Gasal 2023/2024
3115,240005240,MK10,Gasal 2023/2024
3116,240004643,MK02,Gasal 2023/2024
3117,240002713,MK08,Gasal 2023/2024
3118,240002793,MK02,Gasal 2023/2024
3119,240003470,MK06,Gasal 2023/2024
3120,240004859,MK09,Gasal 2023/2024
3121,240003779,MK01,Gasal 2023/2024
3122,240000790,MK07,Gasal 2023/2024
3123,240003387,MK04,Gasal 2023/2024
3124,240003521,MK06,Gasal 2023/2024
3125,240003431,MK04,Gasal 2023/2024
3126,240002550,MK02,Gasal 2023/2024
3127,240002251,MK02,Gasal 2023/2024
3128,240000602,MK03,Gasal 2023/2024
3129,240004708,MK03,Gasal 2023/2024
3130,240001726,MK09,Gasal 2023/2024
3131,240001160,MK05,Gasal 2023/2024
3132,240000804,MK08,Gasal 2023/2024
3133,240005488,MK07,Gasal 2023/2024
3134,240006290,MK04,Gasal 2023/2024
3135,240003265,MK01,Gasal 2023/2024
3136,240001812,MK08,Gasal 2023/2024
3137,240007038,MK03,Gasal 2023/2024
3138,240004227,MK05,Gasal 2023/2024
3139,240001697,MK09,Gasal 2023/2024
3140,240000672,MK04,Gasal 2023/2024
3141,240000042,MK07,Gasal 2023/2024
3142,240000336,MK02,Gasal 2023/2024
3143,240005317,MK09,Gasal 2023/2024
3144,240001383,MK08,Gasal 2023/2024
3145,240003411,MK06,Gasal 2023/2024
3146,240003387,MK01,Gasal 2023/2024
3147,240000112,MK01,Gasal 2023/2024
3148,240003382,MK05,Gasal 2023/2024
3149,240002392,MK09,Gasal 2023/2024
3150,240001486,MK10,Gasal 2023/2024
3151,240004934,MK02,Gasal 2023/2024
3152,240003961,MK03,Gasal 2023/2024
3153,240006967,MK06,Gasal 2023/2024
3154,240007075,MK03,Gasal 2023/2024
3155,240000845,MK06,Gasal 2023/2024
3156,240001075,MK02,Gasal 2023/2024
3157,240006803,MK06,Gasal 2023/2024
3158,240004436,MK02,Gasal 2023/2024
3159,240004678,MK03,Gasal 2023/2024
3160,240005057,MK09,Gasal 2023/2024
3161,240006609,MK06,Gasal 2023/2024
3162,240001523,MK08,Gasal 2023/2024
3163,240001666,MK08,Gasal 2023/2024
3164,240000745,MK10,Gasal 2023/2024
3165,240006532,MK08,Gasal 2023/2024
3166,240002808,MK09,Gasal 2023/2024
3167,240000485,MK07,Gasal 2023/2024
3168,240002623,MK08,Gasal 2023/2024
3169,240005034,MK09,Gasal 2023/2024
3170,240000517,MK04,Gasal 2023/2024
3171,240001862,MK10,Gasal 2023/2024
3172,240000575,MK05,Gasal 2023/2024
3173,240003578,MK02,Gasal 2023/2024
3174,240005587,MK09,Gasal 2023/2024
3175,240000807,MK05,Gasal 2023/2024
3176,240002477,MK04,Gasal 2023/2024
3177,240001271,MK04,Gasal 2023/2024
3178,240001177,MK09,Gasal 2023/2024
3179,240005031,MK01,Gasal 2023/2024
3180,240006092,MK06,Gasal 2023/2024
3181,240004593,MK04,Gasal 2023/2024
3182,240004782,MK03,Gasal 2023/2024
3183,240003165,MK08,Gasal 2023/2024
3184,240001916,MK03,Gasal 2023/2024
3185,240000116,MK04,Gasal 2023/2024
3186,240004789,MK07,Gasal 2023/2024
3187,240002178,MK06,Gasal 2023/2024
3188,240003088,MK07,Gasal 2023/2024
3189,240003312,MK02,Gasal 2023/2024
3190,240004796,MK04,Gasal 2023/2024
3191,240001339,MK03,Gasal 2023/2024
3192,240005908,MK07,Gasal 2023/2024
3193,240000071,MK05,Gasal 2023/2024
3194,240003940,MK09,Gasal 2023/2024
3195,240002717,MK06,Gasal 2023/2024
3196,240002075,MK06,Gasal 2023/2024
3197,240006329,MK05,Gasal 2023/2024
3198,240004659,MK05,Gasal 2023/2024
3199,240004265,MK08,Gasal 2023/2024
3200,240007100,MK01,Gasal 2023/2024
3201,240004055,MK05,Gasal 2023/2024
3202,240000175,MK10,Gasal 2023/2024
3203,240001418,MK02,Gasal 2023/2024
3204,240005200,MK06,Gasal 2023/2024
3205,240002844,MK06,Gasal 2023/2024
3206,240000913,MK03,Gasal 2023/2024
3207,240004843,MK07,Gasal 2023/2024
3208,240004714,MK01,Gasal 2023/2024
3209,240003950,MK02,Gasal 2023/2024
3210,240001878,MK10,Gasal 2023/2024
3211,240003757,MK09,Gasal 2023/2024
3212,240004618,MK05,Gasal 2023/2024
3213,240002124,MK09,Gasal 2023/2024
3214,240000367,MK01,Gasal 2023/2024
3215,240001472,MK08,Gasal 2023/2024
3216,240004272,MK07,Gasal 2023/2024
3217,240000175,MK01,Gasal 2023/2024
3218,240004179,MK07,Gasal 2023/2024
3219,240003697,MK03,Gasal 2023/2024
