id_presensi,nim,kode_matakuliah,tanggal,status_kehadiran
622,240001564,MK01,2026-05-07,Hadir
623,240002736,MK07,2026-05-07,Hadir
624,240003651,MK01,2026-05-07,Hadir
625,240001709,MK05,2026-05-07,Hadir
626,240001355,MK02,2026-05-07,Hadir
627,240002024,MK06,2026-05-07,Hadir
628,240003195,MK06,2026-05-07,Hadir
629,240004366,MK10,2026-05-07,Hadir
630,240004013,MK06,2026-05-07,Hadir
631,240004947,MK04,2026-05-07,Tidak Hadir
632,240001260,MK08,2026-05-07,Hadir
633,240001941,MK04,2026-05-07,Hadir
634,240004232,MK08,2026-05-07,Hadir
635,240002018,MK10,2026-05-07,Hadir
636,240004268,MK05,2026-05-07,Hadir
637,240003385,MK02,2026-05-07,Hadir
638,240002455,MK05,2026-05-07,Hadir
639,240002122,MK06,2026-05-07,Hadir
640,240004011,MK10,2026-05-07,Hadir
641,240004248,MK10,2026-05-07,Hadir
642,240000965,MK08,2026-05-07,Hadir
643,240000241,MK01,2026-05-07,Hadir
644,240003849,MK05,2026-05-07,Hadir
645,240004993,MK06,2026-05-07,Hadir
646,240002282,MK04,2026-05-07,Hadir
647,240001675,MK05,2026-05-07,Hadir
648,240000734,MK08,2026-05-07,Hadir
649,240000877,MK03,2026-05-07,Hadir
650,240002438,MK01,2026-05-07,Hadir
651,240001884,MK10,2026-05-07,Hadir
652,240000107,MK08,2026-05-07,Hadir
653,240002569,MK09,2026-05-07,Tidak Hadir
654,240004787,MK10,2026-05-07,Hadir
655,240003647,MK09,2026-05-07,Hadir
656,240003203,MK08,2026-05-07,Hadir
657,240004766,MK02,2026-05-07,Hadir
658,240000048,MK05,2026-05-07,Tidak Hadir
659,240004901,MK04,2026-05-07,Hadir
660,240001005,MK06,2026-05-07,Hadir
661,240004159,MK10,2026-05-07,Hadir
662,240002868,MK09,2026-05-07,Tidak Hadir
663,240004596,MK02,2026-05-07,Hadir
664,240002622,MK04,2026-05-07,Tidak Hadir
665,240003635,MK02,2026-05-07,Hadir
666,240000034,MK09,2026-05-07,Tidak Hadir
667,240000263,MK04,2026-05-07,Hadir
668,240004340,MK10,2026-05-07,Hadir
669,240002962,MK01,2026-05-07,Hadir
670,240003753,MK07,2026-05-07,Hadir
671,240000321,MK09,2026-05-07,Hadir
672,240004671,MK01,2026-05-07,Hadir
673,240000422,MK04,2026-05-07,Hadir
674,240001443,MK06,2026-05-07,Hadir
675,240000291,MK07,2026-05-07,Hadir
676,240001218,MK10,2026-05-07,Hadir
677,240000197,MK03,2026-05-07,Hadir
678,240001205,MK08,2026-05-07,Hadir
679,240001336,MK07,2026-05-07,Hadir
680,240002622,MK08,2026-05-07,Hadir
681,240004663,MK07,2026-05-07,Hadir
682,240004580,MK08,2026-05-07,Hadir
683,240000298,MK08,2026-05-07,Hadir
684,240002662,MK09,2026-05-07,Tidak Hadir
685,240001274,MK03,2026-05-07,Hadir
686,240001174,MK01,2026-05-07,Hadir
687,240002475,MK06,2026-05-07,Hadir
688,240004425,MK07,2026-05-07,Hadir
689,240002231,MK01,2026-05-07,Hadir
690,240000446,MK06,2026-05-07,Hadir
691,240004009,MK05,2026-05-07,Hadir
692,240003131,MK02,2026-05-07,Hadir
693,240003609,MK08,2026-05-07,Hadir
694,240000447,MK07,2026-05-07,Hadir
695,240000687,MK01,2026-05-07,Hadir
696,240001783,MK06,2026-05-07,Hadir
697,240003227,MK01,2026-05-07,Hadir
698,240004115,MK10,2026-05-07,Hadir
699,240001599,MK05,2026-05-07,Hadir
700,240002843,MK04,2026-05-07,Hadir
701,240003798,MK06,2026-05-07,Hadir
702,240004088,MK01,2026-05-07,Hadir
703,240001807,MK04,2026-05-07,Hadir
704,240002712,MK08,2026-05-07,Hadir
705,240004364,MK08,2026-05-07,Tidak Hadir
706,240002228,MK02,2026-05-07,Hadir
707,240004408,MK01,2026-05-07,Hadir
708,240000689,MK03,2026-05-07,Hadir
709,240002558,MK10,2026-05-07,Hadir
710,240001558,MK04,2026-05-07,Hadir
711,240000946,MK04,2026-05-07,Hadir
712,240003986,MK06,2026-05-07,Hadir
713,240003581,MK02,2026-05-07,Hadir
714,240000019,MK10,2026-05-07,Hadir
715,240002916,MK04,2026-05-07,Tidak Hadir
716,240004596,MK10,2026-05-07,Hadir
717,240002126,MK05,2026-05-07,Hadir
718,240002863,MK06,2026-05-07,Hadir
719,240003666,MK08,2026-05-07,Hadir
720,240004845,MK08,2026-05-07,Tidak Hadir
721,240000634,MK04,2026-05-07,Hadir
722,240002768,MK08,2026-05-07,Hadir
723,240001206,MK04,2026-05-07,Hadir
724,240001327,MK03,2026-05-07,Hadir
725,240004776,MK04,2026-05-07,Hadir
726,240004054,MK02,2026-05-07,Hadir
727,240003613,MK01,2026-05-07,Hadir
728,240004564,MK07,2026-05-07,Hadir
729,240003746,MK07,2026-05-07,Hadir
730,240000798,MK10,2026-05-07,Hadir
731,240003322,MK03,2026-05-07,Tidak Hadir
732,240002009,MK01,2026-05-07,Hadir
733,240002707,MK06,2026-05-07,Hadir
734,240000302,MK08,2026-05-07,Hadir
735,240003641,MK01,2026-05-07,Hadir
736,240002362,MK01,2026-05-07,Hadir
737,240001660,MK02,2026-05-07,Hadir
738,240002048,MK08,2026-05-07,Hadir
739,240003872,MK07,2026-05-07,Hadir
740,240001149,MK08,2026-05-07,Hadir
741,240000317,MK10,2026-05-07,Hadir
742,240001291,MK01,2026-05-07,Hadir
743,240002868,MK01,2026-05-07,Hadir
744,240001186,MK06,2026-05-07,Hadir
745,240002740,MK02,2026-05-07,Hadir
746,240000208,MK10,2026-05-07,Hadir
747,240003531,MK02,2026-05-07,Hadir
748,240003141,MK06,2026-05-07,Hadir
749,240002378,MK10,2026-05-07,Hadir
750,240002868,MK07,2026-05-07,Hadir
751,240002977,MK05,2026-05-07,Hadir
752,240002244,MK01,2026-05-07,Hadir
753,240000667,MK05,2026-05-07,Hadir
754,240000468,MK01,2026-05-07,Hadir
755,240004321,MK03,2026-05-07,Hadir
756,240000427,MK05,2026-05-07,Hadir
757,240002367,MK04,2026-05-07,Hadir
758,240002552,MK05,2026-05-07,Hadir
759,240004752,MK01,2026-05-07,Hadir
760,240000496,MK04,2026-05-07,Hadir
761,240002761,MK02,2026-05-07,Hadir
762,240000793,MK10,2026-05-07,Hadir
763,240000898,MK01,2026-05-07,Hadir
764,240001406,MK09,2026-05-07,Hadir
765,240003088,MK07,2026-05-07,Tidak Hadir
766,240004004,MK06,2026-05-07,Hadir
767,240004505,MK04,2026-05-07,Hadir
768,240003027,MK01,2026-05-07,Hadir
769,240002292,MK07,2026-05-07,Hadir
770,240002347,MK02,2026-05-07,Hadir
771,240001617,MK07,2026-05-07,Tidak Hadir
772,240002871,MK01,2026-05-07,Hadir
773,240003455,MK06,2026-05-07,Hadir
774,240001070,MK10,2026-05-07,Hadir
775,240002317,MK09,2026-05-07,Tidak Hadir
776,240001543,MK06,2026-05-07,Hadir
777,240000076,MK07,2026-05-07,Hadir
778,240003288,MK09,2026-05-07,Hadir
779,240004250,MK06,2026-05-07,Hadir
780,240000330,MK04,2026-05-07,Hadir
781,240002004,MK07,2026-05-07,Hadir
782,240001619,MK06,2026-05-07,Hadir
783,240003233,MK08,2026-05-07,Hadir
784,240002231,MK09,2026-05-07,Hadir
785,240004413,MK09,2026-05-07,Hadir
786,240001301,MK07,2026-05-07,Tidak Hadir
787,240002463,MK09,2026-05-07,Hadir
788,240001178,MK04,2026-05-07,Hadir
789,240002219,MK02,2026-05-07,Hadir
790,240002430,MK04,2026-05-07,Hadir
791,240003285,MK09,2026-05-07,Tidak Hadir
792,240004348,MK06,2026-05-07,Tidak Hadir
793,240003379,MK09,2026-05-07,Hadir
794,240004371,MK01,2026-05-07,Hadir
795,240002649,MK02,2026-05-07,Hadir
796,240001140,MK07,2026-05-07,Hadir
797,240002015,MK02,2026-05-07,Hadir
798,240003882,MK05,2026-05-07,Hadir
799,240001784,MK04,2026-05-07,Hadir
800,240003831,MK10,2026-05-07,Hadir
801,240002918,MK02,2026-05-07,Hadir
802,240000664,MK05,2026-05-07,Hadir
803,240003174,MK10,2026-05-07,Hadir
804,240002341,MK09,2026-05-07,Hadir
805,240001812,MK01,2026-05-07,Hadir
806,240003468,MK04,2026-05-07,Hadir
807,240001544,MK05,2026-05-07,Hadir
808,240001399,MK06,2026-05-07,Hadir
809,240001624,MK10,2026-05-07,Hadir
810,240000295,MK06,2026-05-07,Hadir
811,240003435,MK01,2026-05-07,Hadir
812,240002821,MK03,2026-05-07,Hadir
813,240001258,MK09,2026-05-07,Hadir
814,240001638,MK10,2026-05-07,Hadir
815,240004601,MK02,2026-05-07,Hadir
816,240004530,MK04,2026-05-07,Hadir
817,240002300,MK01,2026-05-07,Hadir
818,240001457,MK09,2026-05-07,Hadir
819,240002244,MK06,2026-05-07,Hadir
820,240004741,MK09,2026-05-07,Hadir
821,240000411,MK10,2026-05-07,Tidak Hadir
822,240000978,MK10,2026-05-07,Tidak Hadir
823,240004458,MK02,2026-05-07,Hadir
824,240004498,MK02,2026-05-07,Tidak Hadir
825,240003865,MK04,2026-05-07,Hadir
826,240004390,MK07,2026-05-07,Hadir
827,240001594,MK08,2026-05-07,Hadir
828,240003880,MK06,2026-05-07,Hadir
829,240002395,MK01,2026-05-07,Hadir
830,240004510,MK04,2026-05-07,Hadir
831,240004723,MK05,2026-05-07,Hadir
832,240001296,MK01,2026-05-07,Hadir
833,240004686,MK06,2026-05-07,Tidak Hadir
834,240003269,MK07,2026-05-07,Hadir
835,240001295,MK07,2026-05-07,Hadir
836,240002454,MK04,2026-05-07,Hadir
837,240004531,MK07,2026-05-07,Tidak Hadir
838,240004046,MK05,2026-05-07,Hadir
839,240003162,MK07,2026-05-07,Hadir
840,240004860,MK02,2026-05-07,Hadir
841,240002740,MK03,2026-05-07,Hadir
842,240003486,MK10,2026-05-07,Hadir
843,240003959,MK09,2026-05-07,Hadir
844,240001651,MK04,2026-05-07,Hadir
845,240004621,MK09,2026-05-07,Hadir
846,240000987,MK05,2026-05-07,Hadir
847,240001181,MK04,2026-05-07,Hadir
848,240000360,MK01,2026-05-07,Hadir
849,240002322,MK06,2026-05-07,Hadir
850,240002363,MK09,2026-05-07,Hadir
851,240004062,MK01,2026-05-07,Tidak Hadir
852,240002980,MK07,2026-05-07,Hadir
853,240000118,MK02,2026-05-07,Tidak Hadir
854,240002172,MK09,2026-05-07,Hadir
855,240004314,MK04,2026-05-07,Hadir
856,240000569,MK08,2026-05-07,Hadir
857,240003082,MK05,2026-05-07,Hadir
858,240002293,MK09,2026-05-07,Hadir
859,240004264,MK10,2026-05-07,Hadir
860,240002005,MK07,2026-05-07,Hadir
861,240001502,MK07,2026-05-07,Hadir
862,240001273,MK02,2026-05-07,Hadir
863,240000293,MK06,2026-05-07,Hadir
864,240003514,MK05,2026-05-07,Hadir
865,240000142,MK03,2026-05-07,Hadir
866,240003624,MK09,2026-05-07,Hadir
867,240001008,MK06,2026-05-07,Hadir
868,240004228,MK08,2026-05-07,Hadir
869,240002340,MK01,2026-05-07,Hadir
870,240000084,MK01,2026-05-07,Hadir
871,240002848,MK01,2026-05-07,Hadir
872,240001992,MK02,2026-05-07,Hadir
873,240002466,MK07,2026-05-07,Hadir
874,240003156,MK03,2026-05-07,Tidak Hadir
875,240004568,MK06,2026-05-07,Hadir
876,240004999,MK01,2026-05-07,Hadir
877,240002666,MK07,2026-05-07,Hadir
878,240000175,MK10,2026-05-07,Hadir
879,240002142,MK02,2026-05-07,Hadir
880,240003648,MK06,2026-05-07,Hadir
881,240004447,MK09,2026-05-07,Hadir
882,240002993,MK07,2026-05-07,Hadir
883,240003446,MK08,2026-05-07,Hadir
884,240004920,MK03,2026-05-07,Hadir
885,240000511,MK04,2026-05-07,Hadir
886,240000734,MK08,2026-05-07,Hadir
887,240003420,MK02,2026-05-07,Hadir
888,240004474,MK07,2026-05-07,Hadir
889,240003528,MK06,2026-05-07,Hadir
890,240002066,MK01,2026-05-07,Hadir
891,240002785,MK07,2026-05-07,Hadir
892,240004788,MK03,2026-05-07,Tidak Hadir
893,240004258,MK03,2026-05-07,Hadir
894,240000714,MK09,2026-05-07,Hadir
895,240002308,MK02,2026-05-07,Hadir
896,240000064,MK03,2026-05-07,Hadir
897,240003515,MK07,2026-05-07,Tidak Hadir
898,240004638,MK04,2026-05-07,Hadir
899,240004118,MK04,2026-05-07,Hadir
900,240003084,MK01,2026-05-07,Tidak Hadir
901,240000721,MK07,2026-05-07,Hadir
902,240003753,MK09,2026-05-07,Hadir
903,240004114,MK10,2026-05-07,Hadir
904,240000913,MK07,2026-05-07,Hadir
905,240001030,MK01,2026-05-07,Hadir
906,240001840,MK07,2026-05-07,Hadir
907,240001514,MK02,2026-05-07,Hadir
908,240003488,MK03,2026-05-07,Hadir
909,240000989,MK06,2026-05-07,Hadir
910,240004225,MK07,2026-05-07,Hadir
911,240002511,MK06,2026-05-07,Hadir
912,240002692,MK02,2026-05-07,Tidak Hadir
913,240002407,MK10,2026-05-07,Hadir
914,240000184,MK06,2026-05-07,Hadir
915,240000953,MK05,2026-05-07,Hadir
916,240001363,MK10,2026-05-07,Hadir
917,240000331,MK02,2026-05-07,Hadir
918,240002816,MK03,2026-05-07,Hadir
919,240000004,MK05,2026-05-07,Hadir
920,240004267,MK07,2026-05-07,Hadir
921,240003743,MK04,2026-05-07,Hadir
922,240000761,MK03,2026-05-07,Hadir
923,240004078,MK04,2026-05-07,Hadir
924,240004676,MK03,2026-05-07,Hadir
925,240001433,MK01,2026-05-07,Hadir
926,240001484,MK05,2026-05-07,Hadir
927,240004443,MK04,2026-05-07,Hadir
928,240000387,MK02,2026-05-07,Hadir
929,240004730,MK09,2026-05-07,Hadir
930,240003070,MK05,2026-05-07,Hadir
931,240000821,MK10,2026-05-07,Tidak Hadir
932,240000067,MK02,2026-05-07,Hadir
933,240001371,MK10,2026-05-07,Hadir
934,240000212,MK10,2026-05-07,Hadir
935,240003330,MK05,2026-05-07,Hadir
936,240003259,MK02,2026-05-07,Hadir
937,240003409,MK10,2026-05-07,Hadir
938,240004113,MK05,2026-05-07,Hadir
939,240004700,MK08,2026-05-07,Hadir
940,240004384,MK04,2026-05-07,Hadir
941,240003363,MK07,2026-05-07,Hadir
942,240003820,MK03,2026-05-07,Hadir
943,240001928,MK09,2026-05-07,Hadir
944,240000318,MK03,2026-05-07,Hadir
945,240002410,MK07,2026-05-07,Hadir
946,240002550,MK03,2026-05-07,Hadir
947,240000557,MK08,2026-05-07,Hadir
948,240004555,MK07,2026-05-07,Hadir
949,240004586,MK06,2026-05-07,Tidak Hadir
950,240000459,MK10,2026-05-07,Hadir
951,240003438,MK08,2026-05-07,Hadir
952,240001746,MK01,2026-05-07,Tidak Hadir
953,240000894,MK10,2026-05-07,Hadir
954,240003090,MK08,2026-05-07,Hadir
955,240004416,MK06,2026-05-07,Hadir
956,240000086,MK10,2026-05-07,Hadir
957,240001137,MK01,2026-05-07,Hadir
958,240001401,MK07,2026-05-07,Hadir
959,240001914,MK01,2026-05-07,Hadir
960,240000818,MK10,2026-05-07,Tidak Hadir
961,240004687,MK06,2026-05-07,Hadir
962,240004476,MK05,2026-05-07,Hadir
963,240000942,MK01,2026-05-07,Hadir
964,240004130,MK08,2026-05-07,Hadir
965,240000222,MK03,2026-05-07,Hadir
966,240000496,MK05,2026-05-07,Hadir
967,240003465,MK05,2026-05-07,Hadir
968,240000584,MK09,2026-05-07,Hadir
969,240001475,MK05,2026-05-07,Hadir
970,240001659,MK08,2026-05-07,Hadir
971,240002044,MK01,2026-05-07,Hadir
972,240000586,MK07,2026-05-07,Hadir
973,240003432,MK03,2026-05-07,Hadir
974,240001763,MK10,2026-05-07,Hadir
975,240001634,MK03,2026-05-07,Hadir
976,240004638,MK04,2026-05-07,Hadir
977,240002344,MK03,2026-05-07,Hadir
978,240001531,MK07,2026-05-07,Hadir
979,240000692,MK07,2026-05-07,Hadir
980,240000077,MK03,2026-05-07,Hadir
981,240000656,MK07,2026-05-07,Hadir
982,240004416,MK08,2026-05-07,Hadir
983,240000172,MK09,2026-05-07,Hadir
984,240001727,MK08,2026-05-07,Hadir
985,240004074,MK07,2026-05-07,Hadir
986,240002900,MK06,2026-05-07,Hadir
987,240003028,MK10,2026-05-07,Hadir
988,240004546,MK02,2026-05-07,Hadir
989,240004254,MK09,2026-05-07,Hadir
990,240002711,MK07,2026-05-07,Hadir
991,240003765,MK08,2026-05-07,Hadir
992,240001283,MK08,2026-05-07,Hadir
993,240001101,MK06,2026-05-07,Hadir
994,240001097,MK03,2026-05-07,Hadir
995,240001095,MK08,2026-05-07,Tidak Hadir
996,240003723,MK09,2026-05-07,Hadir
997,240003222,MK08,2026-05-07,Hadir
998,240001648,MK09,2026-05-07,Hadir
999,240003487,MK08,2026-05-07,Tidak Hadir
1000,240002839,MK05,2026-05-07,Hadir
1001,240002013,MK03,2026-05-07,Hadir
1002,240001567,MK03,2026-05-07,Hadir
1003,240000526,MK10,2026-05-07,Hadir
1004,240004638,MK07,2026-05-07,Hadir
1005,240002753,MK05,2026-05-07,Hadir
1006,240003345,MK04,2026-05-07,Hadir
1007,240002194,MK01,2026-05-07,Hadir
1008,240004306,MK06,2026-05-07,Hadir
1009,240004565,MK05,2026-05-07,Hadir
1010,240004604,MK03,2026-05-07,Hadir
1011,240000268,MK10,2026-05-07,Hadir
1012,240001542,MK07,2026-05-07,Tidak Hadir
1013,240002388,MK02,2026-05-07,Hadir
1014,240001777,MK02,2026-05-07,Hadir
1015,240002778,MK02,2026-05-07,Hadir
1016,240001599,MK07,2026-05-07,Hadir
1017,240004620,MK07,2026-05-07,Hadir
1018,240001412,MK08,2026-05-07,Hadir
1019,240000893,MK09,2026-05-07,Hadir
1020,240000582,MK05,2026-05-07,Hadir
1021,240004990,MK02,2026-05-07,Hadir
1022,240004277,MK10,2026-05-07,Hadir
1023,240003576,MK04,2026-05-07,Tidak Hadir
1024,240004829,MK07,2026-05-07,Hadir
1025,240004190,MK03,2026-05-07,Hadir
1026,240001629,MK05,2026-05-07,Hadir
1027,240004198,MK10,2026-05-07,Hadir
1028,240002052,MK06,2026-05-07,Tidak Hadir
1029,240003151,MK07,2026-05-07,Hadir
1030,240003818,MK04,2026-05-07,Tidak Hadir
1031,240003821,MK10,2026-05-07,Hadir
1032,240002766,MK10,2026-05-07,Hadir
1033,240003518,MK04,2026-05-07,Hadir
1034,240002777,MK09,2026-05-07,Hadir
1035,240000560,MK05,2026-05-07,Tidak Hadir
1036,240001874,MK03,2026-05-07,Hadir
1037,240000655,MK03,2026-05-07,Hadir
1038,240001875,MK05,2026-05-07,Tidak Hadir
1039,240003321,MK08,2026-05-07,Hadir
1040,240001314,MK06,2026-05-07,Hadir
1041,240003654,MK06,2026-05-07,Tidak Hadir
1042,240001586,MK08,2026-05-07,Hadir
1043,240002980,MK02,2026-05-07,Hadir
1044,240002827,MK10,2026-05-07,Hadir
1045,240004781,MK06,2026-05-07,Hadir
1046,240003144,MK08,2026-05-07,Hadir
1047,240000713,MK09,2026-05-07,Hadir
1048,240003725,MK03,2026-05-07,Hadir
1049,240004785,MK02,2026-05-07,Hadir
1050,240000316,MK02,2026-05-07,Hadir
1051,240004643,MK10,2026-05-07,Hadir
1052,240003250,MK09,2026-05-07,Hadir
1053,240004310,MK07,2026-05-07,Hadir
1054,240002260,MK05,2026-05-07,Hadir
1055,240003489,MK01,2026-05-07,Hadir
1056,240004579,MK06,2026-05-07,Hadir
1057,240000454,MK02,2026-05-07,Hadir
1058,240004241,MK08,2026-05-07,Hadir
1059,240003610,MK08,2026-05-07,Hadir
1060,240000350,MK02,2026-05-07,Hadir
1061,240001694,MK04,2026-05-07,Hadir
1062,240000182,MK08,2026-05-07,Hadir
1063,240001398,MK07,2026-05-07,Hadir
1064,240003361,MK09,2026-05-07,Hadir
1065,240001461,MK08,2026-05-07,Tidak Hadir
1066,240002858,MK02,2026-05-07,Hadir
1067,240002386,MK05,2026-05-07,Hadir
1068,240002515,MK08,2026-05-07,Hadir
1069,240004921,MK09,2026-05-07,Hadir
1070,240003064,MK02,2026-05-07,Hadir
1071,240000017,MK04,2026-05-07,Hadir
1072,240001705,MK07,2026-05-07,Hadir
1073,240003691,MK03,2026-05-07,Tidak Hadir
1074,240002945,MK09,2026-05-07,Hadir
1075,240002519,MK10,2026-05-07,Hadir
1076,240000904,MK02,2026-05-07,Hadir
1077,240001254,MK05,2026-05-07,Hadir
1078,240002626,MK10,2026-05-07,Hadir
1079,240003243,MK09,2026-05-07,Hadir
1080,240002069,MK10,2026-05-07,Hadir
1081,240000589,MK03,2026-05-07,Hadir
1082,240001451,MK09,2026-05-07,Hadir
1083,240003980,MK02,2026-05-07,Hadir
1084,240003110,MK07,2026-05-07,Hadir
1085,240004573,MK04,2026-05-07,Hadir
1086,240002323,MK07,2026-05-07,Hadir
1087,240001386,MK10,2026-05-07,Hadir
1088,240003246,MK04,2026-05-07,Hadir
1089,240004923,MK02,2026-05-07,Hadir
1090,240002910,MK07,2026-05-07,Hadir
1091,240000672,MK10,2026-05-07,Hadir
1092,240003758,MK02,2026-05-07,Tidak Hadir
1093,240004331,MK07,2026-05-07,Hadir
1094,240001118,MK02,2026-05-07,Hadir
1095,240002177,MK04,2026-05-07,Hadir
1096,240004035,MK02,2026-05-07,Hadir
1097,240003047,MK07,2026-05-07,Hadir
1098,240000755,MK03,2026-05-07,Tidak Hadir
1099,240001169,MK03,2026-05-07,Hadir
1100,240003078,MK04,2026-05-07,Hadir
1101,240003422,MK08,2026-05-07,Hadir
1102,240004621,MK06,2026-05-07,Hadir
1103,240000451,MK08,2026-05-07,Hadir
1104,240002179,MK01,2026-05-07,Hadir
1105,240003811,MK07,2026-05-07,Tidak Hadir
1106,240002040,MK06,2026-05-07,Hadir
1107,240000365,MK08,2026-05-07,Hadir
1108,240001297,MK10,2026-05-07,Hadir
1109,240003187,MK09,2026-05-07,Hadir
1110,240000878,MK07,2026-05-07,Hadir
1111,240003476,MK04,2026-05-07,Hadir
1112,240003417,MK03,2026-05-07,Hadir
1113,240001213,MK05,2026-05-07,Hadir
1114,240001595,MK09,2026-05-07,Hadir
1115,240003711,MK07,2026-05-07,Hadir
1116,240001077,MK04,2026-05-07,Hadir
1117,240002767,MK04,2026-05-07,Tidak Hadir
1118,240000021,MK10,2026-05-07,Hadir
1119,240001566,MK09,2026-05-07,Hadir
1120,240000599,MK07,2026-05-07,Hadir
1121,240000234,MK02,2026-05-07,Hadir
1122,240001621,MK05,2026-05-07,Hadir
1123,240004576,MK10,2026-05-07,Hadir
1124,240004715,MK09,2026-05-07,Hadir
1125,240004066,MK05,2026-05-07,Hadir
1126,240001644,MK01,2026-05-07,Hadir
1127,240002445,MK07,2026-05-07,Hadir
1128,240003095,MK02,2026-05-07,Hadir
1129,240001399,MK05,2026-05-07,Hadir
1130,240000455,MK01,2026-05-07,Tidak Hadir
1131,240002153,MK06,2026-05-07,Hadir
1132,240003561,MK01,2026-05-07,Hadir
1133,240001834,MK08,2026-05-07,Hadir
1134,240000069,MK08,2026-05-07,Hadir
1135,240002789,MK10,2026-05-07,Hadir
1136,240001872,MK08,2026-05-07,Hadir
1137,240001466,MK04,2026-05-07,Hadir
1138,240002592,MK06,2026-05-07,Hadir
1139,240001066,MK10,2026-05-07,Hadir
1140,240003572,MK04,2026-05-07,Hadir
1141,240004419,MK03,2026-05-07,Hadir
1142,240003960,MK02,2026-05-07,Hadir
1143,240001625,MK09,2026-05-07,Hadir
1144,240003157,MK06,2026-05-07,Hadir
1145,240002306,MK06,2026-05-07,Hadir
1146,240001518,MK03,2026-05-07,Hadir
1147,240000238,MK08,2026-05-07,Hadir
1148,240003409,MK06,2026-05-07,Hadir
1149,240004851,MK08,2026-05-07,Hadir
1150,240000992,MK09,2026-05-07,Hadir
1151,240004144,MK06,2026-05-07,Tidak Hadir
1152,240004237,MK06,2026-05-07,Hadir
1153,240004231,MK05,2026-05-07,Hadir
1154,240000964,MK05,2026-05-07,Hadir
1155,240001516,MK08,2026-05-07,Hadir
1156,240004893,MK04,2026-05-07,Hadir
1157,240000096,MK02,2026-05-07,Hadir
1158,240003238,MK08,2026-05-07,Tidak Hadir
1159,240003053,MK07,2026-05-07,Hadir
1160,240003053,MK06,2026-05-07,Hadir
1161,240003813,MK04,2026-05-07,Hadir
1162,240000175,MK10,2026-05-07,Hadir
1163,240002353,MK07,2026-05-07,Hadir
1164,240001740,MK05,2026-05-07,Hadir
1165,240001636,MK04,2026-05-07,Hadir
1166,240003687,MK02,2026-05-07,Hadir
1167,240004833,MK06,2026-05-07,Hadir
1168,240002277,MK02,2026-05-07,Hadir
1169,240002547,MK07,2026-05-07,Tidak Hadir
1170,240000278,MK10,2026-05-07,Hadir
1171,240003901,MK05,2026-05-07,Hadir
1172,240001024,MK08,2026-05-07,Hadir
1173,240004163,MK07,2026-05-07,Hadir
1174,240002617,MK05,2026-05-07,Hadir
1175,240002609,MK08,2026-05-07,Hadir
1176,240004228,MK05,2026-05-07,Hadir
1177,240004560,MK09,2026-05-07,Hadir
1178,240003871,MK10,2026-05-07,Hadir
1179,240004782,MK02,2026-05-07,Hadir
1180,240001560,MK05,2026-05-07,Hadir
1181,240000001,MK06,2026-05-07,Hadir
1182,240000249,MK06,2026-05-07,Hadir
1183,240000558,MK02,2026-05-07,Hadir
1184,240002625,MK06,2026-05-07,Hadir
1185,240004232,MK02,2026-05-07,Hadir
1186,240000458,MK02,2026-05-07,Hadir
1187,240003611,MK10,2026-05-07,Tidak Hadir
1188,240000366,MK06,2026-05-07,Hadir
1189,240001844,MK02,2026-05-07,Hadir
1190,240003674,MK05,2026-05-07,Hadir
1191,240002473,MK06,2026-05-07,Tidak Hadir
1192,240002507,MK10,2026-05-07,Hadir
1193,240001592,MK06,2026-05-07,Hadir
1194,240002599,MK10,2026-05-07,Hadir
1195,240003028,MK09,2026-05-07,Hadir
1196,240000337,MK04,2026-05-07,Hadir
1197,240002125,MK03,2026-05-07,Hadir
1198,240002884,MK01,2026-05-07,Hadir
1199,240001273,MK02,2026-05-07,Hadir
1200,240000302,MK09,2026-05-07,Tidak Hadir
1201,240002563,MK08,2026-05-07,Hadir
1202,240002376,MK05,2026-05-07,Hadir
1203,240003354,MK01,2026-05-07,Hadir
1204,240000987,MK10,2026-05-07,Hadir
1205,240004105,MK01,2026-05-07,Hadir
1206,240003385,MK09,2026-05-07,Hadir
1207,240002837,MK10,2026-05-07,Hadir
1208,240002751,MK06,2026-05-07,Hadir
1209,240001921,MK04,2026-05-07,Hadir
1210,240002550,MK06,2026-05-07,Tidak Hadir
1211,240001262,MK03,2026-05-07,Hadir
1212,240004346,MK02,2026-05-07,Hadir
1213,240002132,MK04,2026-05-07,Hadir
1214,240000555,MK05,2026-05-07,Hadir
1215,240002117,MK07,2026-05-07,Hadir
1216,240000291,MK01,2026-05-07,Hadir
1217,240003453,MK04,2026-05-07,Hadir
1218,240000795,MK04,2026-05-07,Hadir
1219,240003362,MK02,2026-05-07,Hadir
1220,240002826,MK04,2026-05-07,Hadir
1221,240001350,MK08,2026-05-07,Tidak Hadir
1222,240002617,MK05,2026-05-07,Hadir
1223,240000018,MK02,2026-05-07,Hadir
1224,240001483,MK02,2026-05-07,Hadir
1225,240000701,MK05,2026-05-07,Hadir
